Date,HE,MW
6/14/23,2,3322.691803
6/14/23,3,2859.24719
6/14/23,4,824.3123807
6/14/23,5,2970.47172
6/14/23,6,707.0021818
6/14/23,7,2208.83968
6/14/23,8,1424.193721
6/14/23,9,1810.67853
6/14/23,10,1067.083694
6/14/23,11,1240.184152
6/14/23,12,2613.874883
6/14/23,14,2107.076867
6/14/23,15,2293.459979
6/14/23,16,599.8350315
6/14/23,17,471.6261593
6/14/23,18,561.8067146
6/14/23,19,2292.641851
6/14/23,20,1315.820685
6/14/23,21,1561.582013
6/14/23,22,314.7935653
6/14/23,23,47.19751782
6/14/23,24,225.4049057
6/15/23,1,900.3295344
6/15/23,2,617.724363
6/15/23,3,1839.372128
6/15/23,4,1337.043187
6/15/23,5,1307.119125
6/15/23,6,2660.994889
6/15/23,7,1403.636431
6/15/23,8,1730.428101
6/15/23,9,871.575567
6/15/23,10,601.0125556
6/15/23,11,398.638212
6/15/23,12,-201.5655971
6/15/23,13,235.2958224
6/15/23,14,1046.410038
6/15/23,15,1308.326776
6/15/23,16,1550.736653
6/15/23,17,2153.826479
6/15/23,18,2334.484773
6/15/23,19,3581.762555
6/15/23,20,2385.179487
6/15/23,21,3728.935361
6/15/23,22,3970.700018
6/15/23,23,3864.543669
6/15/23,24,3458.733023
6/16/23,1,2454.768584
6/16/23,2,2307.069116
6/16/23,3,1028.881455
6/16/23,5,2425.90105
6/16/23,6,1260.470129
6/16/23,7,590.4638881
6/16/23,8,1305.081346
6/16/23,9,850.6435019
6/16/23,10,1126.45609
6/16/23,11,341.6930461
6/16/23,12,1649.211126
6/16/23,13,1611.499216
6/16/23,14,1335.456812
6/16/23,15,1291.119845
6/16/23,16,375.7603464
6/16/23,17,751.7934495
6/16/23,18,1420.107108
6/16/23,19,1001.068766
6/16/23,20,680.7793581
6/16/23,21,834.1172718
6/16/23,22,-19.37922901
6/16/23,23,2172.172354
6/16/23,24,594.8528403
6/17/23,1,2128.360998
6/17/23,2,682.3513679
6/17/23,3,897.2728905
6/17/23,4,1502.95279
6/17/23,5,815.882382
6/17/23,6,1010.835637
6/17/23,7,578.1566122
6/17/23,8,471.6634963
6/17/23,9,-314.1474438
6/17/23,10,1457.80687
6/17/23,12,544.7436929
6/17/23,13,1049.712497
6/17/23,14,764.1409871
6/17/23,15,1084.273824
6/17/23,16,1784.379895
6/17/23,17,705.1655993
6/17/23,18,825.7287382
6/17/23,19,678.16892
6/17/23,20,845.6995628
6/17/23,21,129.6405852
6/17/23,22,665.1367484
6/17/23,23,2023.359734
6/17/23,24,-250.6894365
6/18/23,1,1263.723407
6/18/23,2,1976.422573
6/18/23,3,2134.991734
6/18/23,4,856.8293548
6/18/23,5,1648.803045
6/18/23,6,2011.416905
6/18/23,7,2700.723235
6/18/23,8,2549.315953
6/18/23,9,1408.09113
6/18/23,10,86.09354293
6/18/23,11,1100.675961
6/18/23,12,1493.872211
6/18/23,13,1264.255422
6/18/23,14,2212.881109
6/18/23,15,1360.004134
6/18/23,16,1792.040172
6/18/23,17,1601.649772
6/18/23,18,381.6645153
6/18/23,19,1386.891345
6/18/23,20,394.7725915
6/18/23,21,316.0154796
6/18/23,22,-223.5865456
6/18/23,23,1944.633175
6/18/23,24,1136.856486
6/19/23,1,1834.506821
6/19/23,2,2103.162726
6/19/23,3,2289.167299
6/19/23,4,1115.467592
6/19/23,5,1839.108019
6/19/23,6,900.826037
6/19/23,7,2373.733598
6/19/23,8,2024.364093
6/19/23,9,758.5833687
6/19/23,10,1074.30452
6/19/23,11,1787.723649
6/19/23,12,1943.351914
6/19/23,13,1949.885228
6/19/23,14,2693.688952
6/19/23,15,1781.028093
6/19/23,16,786.8669197
6/19/23,17,1137.406867
6/19/23,18,1711.425899
6/19/23,19,2162.345087
6/19/23,20,2493.24586
6/19/23,21,1375.015524
6/19/23,22,2869.142612
6/19/23,23,3861.461179
6/19/23,24,3441.626098
6/20/23,1,3794.178447
6/20/23,2,3845.435573
6/20/23,3,4335.623371
6/20/23,4,4554.220883
6/20/23,5,1946.394995
6/20/23,6,3413.58355
6/20/23,7,3477.612945
6/20/23,8,3230.385327
6/20/23,9,2492.819546
6/20/23,10,673.5003778
6/20/23,11,2670.369403
6/20/23,12,2694.310823
6/20/23,13,3833.647631
6/20/23,14,4479.059028
6/20/23,16,5004.779372
6/20/23,17,4993.952475
6/20/23,18,4005.43392
6/20/23,19,4013.677451
6/20/23,20,3758.463054
6/20/23,21,4457.951976
6/20/23,22,4364.967329
6/20/23,23,4848.321993
6/20/23,24,3560.784902
6/21/23,1,2392.170022
6/21/23,2,3885.708079
6/21/23,3,2595.665994
6/21/23,4,3332.551246
6/21/23,5,2297.275831
6/21/23,6,3439.221617
6/21/23,7,3473.645195
6/21/23,8,2915.642639
6/21/23,9,3107.031832
6/21/23,10,3415.768025
6/21/23,11,5118.552313
6/21/23,12,4489.326781
6/21/23,13,4964.346984
6/21/23,14,6226.985332
6/21/23,15,7457.173961
6/21/23,16,4841.579413
6/21/23,17,3854.355203
6/21/23,18,3247.228355
6/21/23,19,2099.760268
6/21/23,20,2519.943992
6/21/23,21,2716.963349
6/21/23,22,3745.377136
6/21/23,23,4261.631813
6/21/23,24,2975.913431
6/22/23,1,4152.898724
6/22/23,2,4112.286618
6/22/23,3,3861.004426
6/22/23,4,2793.713731
6/22/23,5,2708.133128
6/22/23,6,990.4338523
6/22/23,7,869.4751514
6/22/23,8,1139.192312
6/22/23,9,1558.125943
6/22/23,10,1050.445666
6/22/23,11,1318.205073
6/22/23,12,1472.891399
6/22/23,13,-61.71880404
6/22/23,14,1409.79539
6/22/23,15,970.336175
6/22/23,16,1248.856102
6/22/23,17,1558.974869
6/22/23,18,3316.24174
6/22/23,19,3496.331727
6/22/23,20,2623.648837
6/22/23,21,2163.912634
6/22/23,22,1131.713399
6/22/23,23,1693.195098
6/22/23,24,1815.911669
6/23/23,1,909.428841
6/23/23,2,-980.8917754
6/23/23,3,1153.365493
6/23/23,4,78.42286161
6/23/23,5,525.6916184
6/23/23,6,1625.584051
6/23/23,7,310.9931599
6/23/23,8,477.5164129
6/23/23,9,580.091726
6/23/23,10,-331.7185999
6/23/23,11,729.0357878
6/23/23,12,446.6228537
6/23/23,13,172.0219612
6/23/23,14,186.046247
6/23/23,15,815.1931401
6/23/23,16,-636.1124837
6/23/23,18,345.6961644
6/23/23,20,-659.8833281
6/23/23,21,-854.9087252
6/23/23,22,-1752.248772
6/23/23,23,280.6728558
6/23/23,24,-794.5502714
6/24/23,1,-149.4547622
6/24/23,2,573.9660644
6/24/23,3,775.0871055
6/24/23,4,493.9686125
6/24/23,5,635.1254239
6/24/23,6,-315.766457
6/24/23,7,709.6329872
6/24/23,8,659.2016412
6/24/23,9,-392.9423419
6/24/23,10,-10.7872878
6/24/23,11,-1200.81968
6/24/23,12,503.2562257
6/24/23,13,1422.443787
6/24/23,14,3.931625126
6/24/23,15,379.8201844
6/24/23,16,571.3600772
6/24/23,17,969.8732746
6/24/23,18,1211.152714
6/24/23,19,1415.775451
6/24/23,20,781.9336989
6/24/23,21,1553.709837
6/24/23,22,3368.307387
6/24/23,23,4423.39474
6/24/23,24,2888.614007
6/25/23,1,4871.290676
6/25/23,2,3766.473782
6/25/23,3,3630.764941
6/25/23,4,2834.526571
6/25/23,5,3734.090238
6/25/23,6,1313.322084
6/25/23,7,3233.466885
6/25/23,8,1749.34998
6/25/23,9,1703.927996
6/25/23,10,1457.731496
6/25/23,11,3661.373586
6/25/23,12,4562.919624
6/25/23,13,6272.630452
6/25/23,14,6562.59133
6/25/23,15,7523.460912
6/25/23,16,5799.855754
6/25/23,17,7913.024915
6/25/23,18,6283.911813
6/25/23,19,6463.748613
6/25/23,20,5918.30195
6/25/23,21,5880.771758
6/25/23,22,5722.879365
6/25/23,23,4409.993511
6/25/23,24,4681.855556
6/26/23,1,3978.410119
6/26/23,2,4074.474529
6/26/23,3,4199.278667
6/26/23,4,5560.352417
6/26/23,5,5248.378726
6/26/23,6,5301.217017
6/26/23,7,4279.322731
6/26/23,8,3354.390582
6/26/23,9,5607.898462
6/26/23,10,4912.562706
6/26/23,11,4220.238911
6/26/23,12,6345.379874
6/26/23,13,5585.584771
6/26/23,14,7191.274859
6/26/23,15,5506.370026
6/26/23,16,6456.000151
6/26/23,17,7093.080945
6/26/23,18,5567.038216
6/26/23,19,6233.349066
6/26/23,20,6547.375282
6/26/23,21,4034.084897
6/26/23,22,2476.983259
6/26/23,23,3171.580487
6/26/23,24,3300.624883
6/27/23,1,4149.076794
6/27/23,2,3721.114218
6/27/23,3,3331.532456
6/27/23,4,3544.099873
6/27/23,5,1424.249984
6/27/23,6,2363.723439
6/27/23,7,2818.077013
6/27/23,8,1674.976594
6/27/23,9,2210.841853
6/27/23,10,1917.813697
6/27/23,11,1540.66486
6/27/23,12,2552.467188
6/27/23,13,1886.919323
6/27/23,14,1195.502136
6/27/23,15,2287.658649
6/27/23,16,1596.099217
6/27/23,17,1497.889424
6/27/23,18,1649.566422
6/27/23,19,2703.146596
6/27/23,20,1923.56206
6/27/23,21,1775.625504
6/27/23,22,1326.797644
6/27/23,23,2058.718606
6/27/23,24,1952.781409
6/28/23,1,865.0170073
6/28/23,2,1270.576067
6/28/23,3,1720.999448
6/28/23,4,914.3175193
6/28/23,5,1254.100519
6/28/23,6,1085.933015
6/28/23,7,1690.211928
6/28/23,8,2380.38786
6/28/23,9,1625.498941
6/28/23,10,1787.652453
6/28/23,11,1277.342318
6/28/23,12,2173.706417
6/28/23,13,1019.915161
6/28/23,14,1074.056867
6/28/23,15,1475.932919
6/28/23,16,1986.51957
6/28/23,17,2365.302447
6/28/23,18,1315.825439
6/28/23,19,1140.51195
6/28/23,20,-611.8405766
6/28/23,21,838.4568042
6/28/23,22,2918.222202
6/28/23,23,3165.650867
6/28/23,24,2861.590196
6/29/23,1,3462.065509
6/29/23,2,3370.872964
6/29/23,3,4228.829257
6/29/23,4,3042.388358
6/29/23,5,4795.613733
6/29/23,6,4006.298875
6/29/23,7,3103.99806
6/29/23,8,3061.055274
6/29/23,9,2003.490022
6/29/23,10,2128.632945
6/29/23,11,2335.11326
6/29/23,12,1207.232878
6/29/23,13,1875.025698
6/29/23,14,1989.945548
6/29/23,15,2180.743251
6/29/23,16,2409.904748
6/29/23,17,2786.152996
6/29/23,18,2377.753425
6/29/23,19,3256.537985
6/29/23,20,3513.903832
6/29/23,21,2600.886175
6/29/23,22,1904.157642
6/29/23,23,2556.520886
6/29/23,24,2256.692084
6/30/23,1,2991.478177
6/30/23,2,1014.695489
6/30/23,3,1436.109907
6/30/23,4,68.6362211
6/30/23,5,561.1367611
6/30/23,6,1084.957366
6/30/23,7,822.9339755
6/30/23,8,-506.2373905
6/30/23,9,-471.6849327
6/30/23,10,-458.0116428
6/30/23,11,46.26370975
6/30/23,12,-257.4620674
6/30/23,13,706.1132469
6/30/23,14,2276.652723
6/30/23,15,2615.007927
6/30/23,16,1757.101319
6/30/23,17,717.6078416
6/30/23,18,1136.640814
6/30/23,19,-350.0873603
6/30/23,20,940.9178549
6/30/23,21,590.108446
6/30/23,22,515.8920912
6/30/23,23,709.4410044
6/30/23,24,-184.5524443
7/1/23,1,48.39149616
7/1/23,2,-1066.200739
7/1/23,3,482.1165094
7/1/23,4,1504.726126
7/1/23,5,-1030.194205
7/1/23,6,1382.453625
7/1/23,7,1059.6627
7/1/23,8,618.4646142
7/1/23,9,1677.560161
7/1/23,10,1103.950806
7/1/23,11,921.8573793
7/1/23,12,1500.318592
7/1/23,13,1148.532304
7/1/23,14,11.4724239
7/1/23,15,1068.707118
7/1/23,16,819.1072735
7/1/23,17,108.611983
7/1/23,18,237.1272299
7/1/23,19,1280.257375
7/1/23,20,-76.15445934
7/1/23,21,645.9867375
7/1/23,22,1436.320604
7/1/23,23,2971.812524
7/1/23,24,1774.59657
7/2/23,1,1425.672111
7/2/23,2,3.8839049
7/2/23,3,1368.164018
7/2/23,4,134.4534762
7/2/23,5,741.9641271
7/2/23,6,452.8709007
7/2/23,7,628.4849741
7/2/23,8,423.1941335
7/2/23,9,1821.411437
7/2/23,10,1093.804191
7/2/23,11,2003.608379
7/2/23,12,2112.230264
7/2/23,13,1527.899113
7/2/23,14,1385.7554
7/2/23,15,1079.222703
7/2/23,16,2688.952827
7/2/23,17,2137.109578
7/2/23,18,1913.957917
7/2/23,19,2477.693883
7/2/23,20,937.0124889
7/2/23,21,1070.474783
7/2/23,22,773.0768404
7/2/23,23,-26.33159102
7/2/23,24,1595.613789
7/3/23,1,1780.304933
7/3/23,2,2107.401097
7/3/23,3,766.2917868
7/3/23,4,850.075542
7/3/23,5,1569.8092
7/3/23,6,468.8476708
7/3/23,7,1586.101596
7/3/23,8,833.6556109
7/3/23,9,1262.369855
7/3/23,10,387.4926124
7/3/23,11,-455.9350811
7/3/23,12,368.9109894
7/3/23,13,521.411245
7/3/23,14,1149.396646
7/3/23,15,750.0500197
7/3/23,16,1203.429098
7/3/23,17,163.8096729
7/3/23,18,-28.21351895
7/3/23,19,413.5599348
7/3/23,20,987.8990481
7/3/23,21,139.0757539
7/3/23,22,772.9689524
7/3/23,23,1509.999095
7/3/23,24,1417.121475
7/4/23,1,701.6709909
7/4/23,2,1750.111917
7/4/23,3,163.3459664
7/4/23,4,1069.76153
7/4/23,5,176.2625098
7/4/23,6,-142.9596574
7/4/23,7,-641.0505762
7/4/23,8,1056.641909
7/4/23,9,672.0670778
7/4/23,10,-281.5268316
7/4/23,11,303.1605563
7/4/23,12,27.87316795
7/4/23,13,-76.13971754
7/4/23,14,487.0298693
7/4/23,15,1861.102108
7/4/23,16,-692.4388805
7/4/23,17,332.880138
7/4/23,18,338.603318
7/4/23,19,181.9194104
7/4/23,20,-252.2156205
7/4/23,21,478.0357074
7/4/23,22,1515.879923
7/4/23,23,-113.9821257
7/4/23,24,1355.224207
7/5/23,1,686.2807459
7/5/23,2,323.3613096
7/5/23,3,2682.865173
7/5/23,4,1936.776201
7/5/23,5,963.5127694
7/5/23,6,1572.579435
7/5/23,7,-666.6814269
7/5/23,8,1163.852373
7/5/23,9,-817.3571332
7/5/23,10,40.63905543
7/5/23,11,1240.140726
7/5/23,12,584.9509069
7/5/23,13,-291.1665554
7/5/23,14,421.600192
7/5/23,15,228.6599833
7/5/23,16,2427.874882
7/5/23,17,3192.026593
7/5/23,18,1363.763157
7/5/23,19,1234.004544
7/5/23,20,721.5632194
7/5/23,21,1313.663246
7/5/23,22,1674.569002
7/5/23,23,-279.6897018
7/5/23,24,112.1747049
7/6/23,1,-814.9016077
7/6/23,2,1858.286234
7/6/23,3,311.4365186
7/6/23,4,206.9086123
7/6/23,5,729.8676032
7/6/23,6,1569.647864
7/6/23,7,-350.0954521
7/6/23,8,1467.147474
7/6/23,9,263.8867592
7/6/23,10,-387.5763403
7/6/23,11,609.8770107
7/6/23,12,-817.3051354
7/6/23,14,809.7719311
7/6/23,15,1038.365669
7/6/23,16,1021.336094
7/6/23,17,2546.119341
7/6/23,18,1677.997371
7/6/23,19,2155.197048
7/6/23,20,893.8304506
7/6/23,21,-1.339222615
7/6/23,22,924.4986528
7/6/23,23,1384.897547
7/6/23,24,1075.886504
7/7/23,1,1665.332048
7/7/23,2,728.5825229
7/7/23,3,1031.134441
7/7/23,4,1922.885846
7/7/23,5,2071.27638
7/7/23,6,2470.874343
7/7/23,7,1355.08735
7/7/23,8,-388.3222803
7/7/23,9,492.2409092
7/7/23,10,1099.323347
7/7/23,11,560.3730177
7/7/23,12,21.80243718
7/7/23,13,150.0221625
7/7/23,14,549.6973528
7/7/23,15,-1018.963276
7/7/23,16,633.6884024
7/7/23,17,248.1495693
7/7/23,18,180.2632136
7/7/23,19,22.29767056
7/7/23,20,977.0326436
7/7/23,21,1326.373278
7/7/23,22,-795.5636407
7/7/23,23,140.2087443
7/7/23,24,110.2255223
7/8/23,1,-360.9081916
7/8/23,2,1220.025837
7/8/23,3,1466.864285
7/8/23,4,1543.886069
7/8/23,5,1561.809631
7/8/23,6,2925.176029
7/8/23,7,-357.1217458
7/8/23,8,938.1847133
7/8/23,9,-13.35117948
7/8/23,10,1195.897984
7/8/23,11,516.2043014
7/8/23,12,788.2659488
7/8/23,13,682.2168857
7/8/23,14,1042.770343
7/8/23,15,1634.228406
7/8/23,16,426.4969108
7/8/23,17,1196.381035
7/8/23,18,204.7642368
7/8/23,19,1441.027399
7/8/23,20,820.4277326
7/8/23,21,338.7808385
7/8/23,22,-415.7016739
7/8/23,23,1036.916695
7/8/23,24,-354.2581669
7/9/23,1,714.2222238
7/9/23,2,1021.855557
7/9/23,3,466.443391
7/9/23,4,549.1004514
7/9/23,5,142.2073895
7/9/23,6,1394.345778
7/9/23,7,1081.633729
7/9/23,8,-1141.503433
7/9/23,9,344.8619531
7/9/23,10,811.5642628
7/9/23,11,663.2647752
7/9/23,12,-72.37862321
7/9/23,13,-263.9494342
7/9/23,14,-571.8106301
7/9/23,15,88.71621075
7/9/23,16,-46.7110743
7/9/23,17,677.5861337
7/9/23,18,-975.3928661
7/9/23,19,424.4784195
7/9/23,20,57.99706306
7/9/23,21,14.00105979
7/9/23,22,453.6890928
7/9/23,23,804.61742
7/9/23,24,1392.224983
7/10/23,1,278.8606818
7/10/23,2,553.6821432
7/10/23,3,758.024887
7/10/23,4,2027.20475
7/10/23,5,267.4146319
7/10/23,6,555.5318398
7/10/23,7,1234.381998
7/10/23,8,459.8443985
7/10/23,9,-532.1004808
7/10/23,10,57.25117582
7/10/23,11,-603.3026927
7/10/23,12,728.6839146
7/10/23,13,-786.3836622
7/10/23,14,266.2547681
7/10/23,15,471.7515207
7/10/23,16,1180.510553
7/10/23,17,415.4872036
7/10/23,18,1558.532446
7/10/23,19,1381.809825
7/10/23,20,956.9652505
7/10/23,21,2111.12844
7/10/23,22,1483.842434
7/10/23,23,1953.624518
7/10/23,24,2024.7704
7/11/23,1,2488.862421
7/11/23,2,3734.892883
7/11/23,3,3047.569426
7/11/23,4,2217.546398
7/11/23,5,5201.523316
7/11/23,6,3000.675275
7/11/23,7,3284.916706
7/11/23,8,3017.20293
7/11/23,9,2482.95332
7/11/23,10,740.4083959
7/11/23,11,617.3372746
7/11/23,12,629.8947753
7/11/23,13,209.530165
7/11/23,14,1635.038729
7/11/23,15,1637.477545
7/11/23,16,1750.28782
7/11/23,17,2555.971431
7/11/23,18,3138.35126
7/11/23,19,410.2093392
7/11/23,20,1764.262728
7/11/23,21,430.4066219
7/11/23,22,1375.801767
7/11/23,23,903.9246703
7/11/23,24,1684.614871
7/12/23,1,1673.036818
7/12/23,2,1650.897706
7/12/23,3,1963.945894
7/12/23,4,2306.981148
7/12/23,5,3237.880977
7/12/23,6,1180.151774
7/12/23,7,3467.522271
7/12/23,8,2646.830497
7/12/23,9,2446.267811
7/12/23,10,45.4297082
7/12/23,11,-126.2707619
7/12/23,12,1087.170056
7/12/23,13,1884.506214
7/12/23,14,1095.845869
7/12/23,15,1717.641815
7/12/23,16,2297.987739
7/12/23,17,3438.12657
7/12/23,18,4597.827714
7/12/23,19,4068.666694
7/12/23,20,4174.966196
7/12/23,21,3237.730174
7/12/23,22,3612.499545
7/12/23,23,3599.50467
7/12/23,24,2367.88955
7/13/23,1,2722.775782
7/13/23,2,2068.402594
7/13/23,3,2086.218081
7/13/23,4,3217.815446
7/13/23,5,1064.534923
7/13/23,6,2539.470797
7/13/23,7,437.6584633
7/13/23,8,918.9488159
7/13/23,9,723.5788686
7/13/23,10,508.6314239
7/13/23,11,-233.5859446
7/13/23,12,180.975693
7/13/23,13,454.8014356
7/13/23,14,2749.58146
7/13/23,15,454.6963631
7/13/23,16,224.1723748
7/13/23,17,161.2792631
7/13/23,18,-218.4536571
7/13/23,19,1431.857522
7/13/23,20,-450.4844887
7/13/23,21,-200.1457244
7/13/23,22,-205.9871927
7/13/23,23,795.6016431
7/13/23,24,565.5655552
7/14/23,1,563.1428134
7/14/23,2,1971.24794
7/14/23,3,946.0306633
7/14/23,4,2532.588586
7/14/23,5,2499.074998
7/14/23,6,737.3997996
7/14/23,7,365.5221905
7/14/23,8,1735.945921
7/14/23,9,469.5163859
7/14/23,10,-1136.171774
7/14/23,11,343.8734434
7/14/23,12,448.7040005
7/14/23,13,6.482753932
7/14/23,14,737.5599386
7/14/23,15,351.5623836
7/14/23,16,-402.5362486
7/14/23,17,443.121232
7/14/23,18,1198.318859
7/14/23,19,547.3469038
7/14/23,20,-65.36122438
7/14/23,21,1118.802554
7/14/23,22,572.8350057
7/14/23,23,1530.451345
7/14/23,24,1037.076886
7/15/23,1,1869.307324
7/15/23,2,2392.222921
7/15/23,3,1794.631627
7/15/23,5,1190.754015
7/15/23,6,-66.18031257
7/15/23,7,-689.3473847
7/15/23,8,506.3302144
7/15/23,9,350.536825
7/15/23,10,34.26688973
7/15/23,11,422.1958934
7/15/23,12,29.77096776
7/15/23,13,-807.0069131
7/15/23,14,798.2552587
7/15/23,15,752.4505443
7/15/23,16,351.2921502
7/15/23,17,1295.187352
7/15/23,18,1653.144901
7/15/23,19,1821.662569
7/15/23,20,1802.19792
7/15/23,21,2373.677135
7/15/23,22,759.3218105
7/15/23,23,2071.26818
7/15/23,24,1432.431038
7/16/23,1,1498.427704
7/16/23,2,1808.917387
7/16/23,3,1648.446501
7/16/23,4,519.75982
7/16/23,5,1411.853108
7/16/23,6,2124.021779
7/16/23,7,1800.175687
7/16/23,8,533.261042
7/16/23,9,2211.161098
7/16/23,10,265.3892773
7/16/23,11,-126.3006409
7/16/23,12,590.4944041
7/16/23,13,1336.62195
7/16/23,14,970.2359621
7/16/23,15,1462.361254
7/16/23,16,2283.904615
7/16/23,17,2639.675383
7/16/23,18,1522.971231
7/16/23,19,232.7555936
7/16/23,20,1210.437131
7/16/23,21,1690.548662
7/16/23,22,1219.460307
7/16/23,23,1444.766308
7/16/23,24,2031.312856
7/17/23,1,4664.950341
7/17/23,2,2452.569365
7/17/23,4,1995.92618
7/17/23,5,1954.57018
7/17/23,6,1710.898597
7/17/23,7,2519.205887
7/17/23,8,-54.35105056
7/17/23,9,1633.290578
7/17/23,10,-312.8403485
7/17/23,11,-193.1248839
7/17/23,12,289.4285992
7/17/23,13,1206.722571
7/17/23,14,1147.675801
7/17/23,15,1932.406649
7/17/23,16,1709.94094
7/17/23,17,2683.548987
7/17/23,18,1968.960346
7/17/23,19,1360.194631
7/17/23,20,885.7261289
7/17/23,21,-190.6845204
7/17/23,22,-453.7977781
7/17/23,23,635.739142
7/17/23,24,-162.6334653
7/18/23,1,1004.084803
7/18/23,2,983.1451091
7/18/23,3,-19.51768117
7/18/23,4,1970.070816
7/18/23,5,1085.908476
7/18/23,6,1266.342403
7/18/23,7,820.7229841
7/18/23,8,1675.976772
7/18/23,9,-154.0229963
7/18/23,10,316.232713
7/18/23,11,971.0252167
7/18/23,12,631.7165229
7/18/23,13,-53.11612418
7/18/23,14,4.364605365
7/18/23,15,776.9907482
7/18/23,16,698.1475766
7/18/23,17,606.863241
7/18/23,18,1304.136989
7/18/23,19,536.8510379
7/18/23,20,-101.471724
7/18/23,21,903.7982855
7/18/23,22,-408.1728492
7/18/23,23,1429.026325
7/18/23,24,204.8098832
7/19/23,1,1091.526482
7/19/23,2,388.819783
7/19/23,3,45.31715404
7/19/23,4,215.1618105
7/19/23,5,1145.926723
7/19/23,6,969.4320299
7/19/23,7,-600.653563
7/19/23,8,-415.5165528
7/19/23,9,-1105.148858
7/19/23,10,362.1142772
7/19/23,11,-1227.232093
7/19/23,12,-406.5030116
7/19/23,13,149.2310902
7/19/23,14,-788.2242005
7/19/23,15,521.1102409
7/19/23,16,1161.36718
7/19/23,17,813.2028983
7/19/23,18,-347.3862555
7/19/23,19,-288.884832
7/19/23,20,-890.9739143
7/19/23,21,-411.6975927
7/19/23,22,365.7550502
7/19/23,23,-321.4435383
7/19/23,24,-123.8824974
7/20/23,1,-188.8800333
7/20/23,2,651.1991435
7/20/23,3,230.4006456
7/20/23,4,1080.73336
7/20/23,5,539.0301528
7/20/23,6,544.1704861
7/20/23,7,1114.603715
7/20/23,8,865.1810823
7/20/23,9,1314.11955
7/20/23,10,191.8168733
7/20/23,11,534.407389
7/20/23,12,-1128.584153
7/20/23,13,1167.831078
7/20/23,14,2286.62755
7/20/23,15,3559.687858
7/20/23,16,3097.370372
7/20/23,17,4253.820229
7/20/23,18,4765.526244
7/20/23,19,6002.939121
7/20/23,20,5345.966833
7/20/23,21,3984.595319
7/20/23,22,2683.606719
7/20/23,23,2848.359475
7/20/23,24,4203.493706
7/21/23,1,3260.276381
7/21/23,2,4177.538444
7/21/23,3,3658.102319
7/21/23,4,3837.447963
7/21/23,5,2582.227432
7/21/23,6,3476.531899
7/21/23,7,3015.468998
7/21/23,8,1031.912433
7/21/23,9,1042.724094
7/21/23,10,1083.430951
7/21/23,11,1016.667954
7/21/23,12,948.2006554
7/21/23,13,737.9773327
7/21/23,14,723.2555992
7/21/23,15,843.242331
7/21/23,16,-140.2157487
7/21/23,17,-86.75195842
7/21/23,18,681.5552923
7/21/23,19,1662.408541
7/21/23,20,409.1614585
7/21/23,21,-398.8810876
7/21/23,22,-35.89022575
7/21/23,23,-443.1384638
7/21/23,24,-26.91035667
7/22/23,1,-298.0129365
7/22/23,2,-939.3244225
7/22/23,3,-75.13337728
7/22/23,4,943.4883856
7/22/23,5,911.4286363
7/22/23,6,993.7793794
7/22/23,7,-3.257537605
7/22/23,8,-19.76484816
7/22/23,9,-182.0643656
7/22/23,10,163.6636448
7/22/23,11,805.3470039
7/22/23,12,50.1935241
7/22/23,13,-143.1953789
7/22/23,14,-147.9690729
7/22/23,15,-935.7154334
7/22/23,16,601.4834368
7/22/23,17,439.5839825
7/22/23,18,1592.68348
7/22/23,19,161.0290769
7/22/23,20,-265.4218515
7/22/23,21,27.60403255
7/22/23,22,2.396374805
7/22/23,23,208.8004091
7/22/23,24,-306.8683157
7/23/23,1,482.1701417
7/23/23,2,1226.182498
7/23/23,3,362.6539653
7/23/23,4,35.74310512
7/23/23,5,2346.474252
7/23/23,6,764.6144277
7/23/23,7,862.4153775
7/23/23,8,372.1899109
7/23/23,9,546.0124859
7/23/23,10,-1474.284606
