Date,HE,Area,MW,,,
12/23/23,6,RTO,2511.536,,,
12/23/23,7,RTO,2353.111,,,
12/23/23,8,RTO,2156.306,,,
12/23/23,9,RTO,1896.434,,,
12/23/23,10,RTO,1736.77,,,
12/23/23,11,RTO,1775.75,,,
12/23/23,12,RTO,1550.44,,,
12/23/23,13,RTO,1269.479,,,
12/23/23,14,RTO,958.667,,,
12/23/23,15,RTO,722.807,,,
12/23/23,16,RTO,698.303,,,
12/23/23,17,RTO,833.438,,,
12/23/23,18,RTO,1021.951,,,
12/23/23,19,RTO,1232.692,,,
12/23/23,20,RTO,1380.966,,,
12/23/23,21,RTO,1519.227,,,
12/23/23,22,RTO,1559.194,,,
12/23/23,23,RTO,1761.293,,,
12/23/23,24,RTO,1847.413,,,
12/24/23,1,RTO,1713.409,,,
12/24/23,2,RTO,1643.446,,,
12/24/23,3,RTO,1553.948,,,
12/24/23,4,RTO,1460.891,,,
12/24/23,5,RTO,1614.046,,,
12/24/23,6,RTO,1930.139,,,
12/24/23,7,RTO,2039.049,,,
12/24/23,8,RTO,2204.504,,,
12/24/23,9,RTO,2280.726,,,
12/24/23,10,RTO,2437.316,,,
12/24/23,11,RTO,2476.488,,,
12/24/23,12,RTO,2602.186,,,
12/24/23,13,RTO,2791.981,,,
12/24/23,14,RTO,2661.729,,,
12/24/23,15,RTO,2301.464,,,
12/24/23,16,RTO,2629.478,,,
12/24/23,17,RTO,3280.577,,,
12/24/23,18,RTO,4242.351,,,
12/24/23,19,RTO,5344.559,,,
12/24/23,20,RTO,6114.746,,,
12/24/23,21,RTO,6502.919,,,
12/24/23,22,RTO,6549.62,,,
12/24/23,23,RTO,6601.265,,,
12/24/23,24,RTO,6617.269,,,
12/25/23,1,RTO,6519.049,,,
12/25/23,2,RTO,6330.757,,,
12/25/23,3,RTO,5969.109,,,
12/25/23,4,RTO,6276.333,,,
12/25/23,5,RTO,5849.138,,,
12/25/23,6,RTO,6196.148,,,
12/25/23,7,RTO,6436.399,,,
12/25/23,8,RTO,6753.891,,,
12/25/23,9,RTO,7030.788,,,
12/25/23,10,RTO,7359.58,,,
12/25/23,11,RTO,7430.267,,,
12/25/23,12,RTO,7357.33,,,
12/25/23,13,RTO,7373.605,,,
12/25/23,14,RTO,7553.971,,,
12/25/23,15,RTO,7799.663,,,
12/25/23,16,RTO,8029.93,,,
12/25/23,17,RTO,8082.059,,,
12/25/23,18,RTO,8437.309,,,
12/25/23,19,RTO,8581.301,,,
12/25/23,20,RTO,8761.164,,,
12/25/23,21,RTO,8845.71,,,
12/25/23,22,RTO,8845.383,,,
12/25/23,23,RTO,8562.331,,,
12/25/23,24,RTO,7857.631,,,
12/26/23,1,RTO,6739.941,,,
12/26/23,2,RTO,5894.109,,,
12/26/23,3,RTO,4706.917,,,
12/26/23,4,RTO,3999.817,,,
12/26/23,5,RTO,3475.837,,,
12/26/23,6,RTO,2924.202,,,
12/26/23,7,RTO,2521.558,,,
12/26/23,8,RTO,2485.283,,,
12/26/23,9,RTO,2451.728,,,
12/26/23,10,RTO,2319.978,,,
12/26/23,11,RTO,2399.324,,,
12/26/23,12,RTO,2687.678,,,
12/26/23,13,RTO,3260.67,,,
12/26/23,14,RTO,3728.677,,,
12/26/23,15,RTO,3396.411,,,
12/26/23,16,RTO,3240.565,,,
12/26/23,17,RTO,2772.035,,,
12/26/23,18,RTO,2257.048,,,
12/26/23,19,RTO,2145.432,,,
12/26/23,20,RTO,2351.826,,,
12/26/23,21,RTO,2446.079,,,
12/26/23,22,RTO,2507.564,,,
12/26/23,23,RTO,2631.28,,,
12/26/23,24,RTO,2590.136,,,
12/27/23,1,RTO,2687.65,,,
12/27/23,2,RTO,2708.411,,,
12/27/23,3,RTO,2643.182,,,
12/27/23,4,RTO,2720.006,,,
12/27/23,5,RTO,2918.445,,,
12/27/23,6,RTO,3226.281,,,
12/27/23,7,RTO,3923.126,,,
12/27/23,8,RTO,4414.599,,,
12/27/23,9,RTO,4753.003,,,
12/27/23,10,RTO,4578.021,,,
12/27/23,11,RTO,4025.4,,,
12/27/23,12,RTO,3567.582,,,
12/27/23,13,RTO,3414.26,,,
12/27/23,14,RTO,3574.251,,,
12/27/23,15,RTO,3633.987,,,
12/27/23,16,RTO,3639.425,,,
12/27/23,17,RTO,3668.624,,,
12/27/23,18,RTO,4150.305,,,
12/27/23,19,RTO,4260.611,,,
12/27/23,20,RTO,4119.561,,,
12/27/23,21,RTO,4132.138,,,
12/27/23,22,RTO,3969.582,,,
12/27/23,23,RTO,3667.756,,,
12/27/23,24,RTO,3559.719,,,
12/28/23,1,RTO,3187.92,,,
12/28/23,2,RTO,3325.39,,,
12/28/23,3,RTO,3578.074,,,
12/28/23,4,RTO,3590.32,,,
12/28/23,5,RTO,3260.971,,,
12/28/23,6,RTO,2914.249,,,
12/28/23,7,RTO,2732.429,,,
12/28/23,8,RTO,2581.543,,,
12/28/23,9,RTO,2867.26,,,
12/28/23,10,RTO,3006.466,,,
12/28/23,11,RTO,2775.732,,,
12/28/23,12,RTO,2853.603,,,
12/28/23,13,RTO,3283.295,,,
12/28/23,14,RTO,3625.069,,,
12/28/23,15,RTO,3977.574,,,
12/28/23,16,RTO,3979.222,,,
12/28/23,17,RTO,3959.571,,,
12/28/23,18,RTO,4120.19,,,
12/28/23,19,RTO,4391.652,,,
12/28/23,20,RTO,4582.322,,,
12/28/23,21,RTO,4660.686,,,
12/28/23,22,RTO,4526.239,,,
12/28/23,23,RTO,4228.921,,,
12/28/23,24,RTO,3903.84,,,
12/29/23,1,RTO,3836.468,,,
12/29/23,2,RTO,3824.286,,,
12/29/23,3,RTO,3642.933,,,
12/29/23,4,RTO,3503.53,,,
12/29/23,5,RTO,3529.37,,,
12/29/23,6,RTO,3535.113,,,
12/29/23,7,RTO,3430.64,,,
12/29/23,8,RTO,3271.545,,,
12/29/23,9,RTO,2912.934,,,
12/29/23,10,RTO,2484.281,,,
12/29/23,11,RTO,2209.321,,,
12/29/23,12,RTO,2132.365,,,
12/29/23,13,RTO,2336.943,,,
12/29/23,14,RTO,2444.509,,,
12/29/23,15,RTO,2295.836,,,
12/29/23,16,RTO,2295.995,,,
12/29/23,17,RTO,2283.245,,,
12/29/23,18,RTO,2185.337,,,
12/29/23,19,RTO,2547.367,,,
12/29/23,20,RTO,3001.307,,,
12/29/23,21,RTO,3045.744,,,
12/29/23,22,RTO,3287.824,,,
12/29/23,23,RTO,3359.306,,,
12/29/23,24,RTO,3174.09,,,
12/30/23,1,RTO,3091.959,,,
12/30/23,2,RTO,2659.225,,,
12/30/23,3,RTO,2324.204,,,
12/30/23,4,RTO,2218.248,,,
12/30/23,5,RTO,2009.012,,,
12/30/23,6,RTO,2006.974,,,
12/30/23,7,RTO,2074.125,,,
12/30/23,8,RTO,2310.079,,,
12/30/23,9,RTO,2402.658,,,
12/30/23,10,RTO,2373.339,,,
12/30/23,11,RTO,2593.873,,,
12/30/23,12,RTO,2900.752,,,
12/30/23,13,RTO,3306.845,,,
12/30/23,14,RTO,3560.28,,,
12/30/23,15,RTO,3632.923,,,
12/30/23,16,RTO,3753.91,,,
12/30/23,17,RTO,3728.972,,,
12/30/23,18,RTO,3934.809,,,
12/30/23,19,RTO,4351.411,,,
12/30/23,20,RTO,4946.333,,,
12/30/23,21,RTO,4983.224,,,
12/30/23,22,RTO,4586.725,,,
12/30/23,23,RTO,4377.585,,,
12/30/23,24,RTO,4177.747,,,
12/31/23,1,RTO,4139.862,,,
12/31/23,2,RTO,3617.203,,,
12/31/23,3,RTO,3512.921,,,
12/31/23,4,RTO,4026.349,,,
12/31/23,5,RTO,4123.4,,,
12/31/23,6,RTO,3983.469,,,
12/31/23,7,RTO,4046.232,,,
12/31/23,8,RTO,3981.493,,,
12/31/23,9,RTO,3995.975,,,
12/31/23,10,RTO,3596.328,,,
12/31/23,11,RTO,3340.994,,,
12/31/23,12,RTO,3456.321,,,
12/31/23,13,RTO,3684.786,,,
12/31/23,14,RTO,3982.028,,,
12/31/23,15,RTO,4291.477,,,
12/31/23,16,RTO,4654.238,,,
12/31/23,17,RTO,4613.232,,,
12/31/23,18,RTO,4568.417,,,
12/31/23,19,RTO,4356.15,,,
12/31/23,20,RTO,4591.283,,,
12/31/23,21,RTO,4592.245,,,
12/31/23,22,RTO,4693.718,,,
12/31/23,23,RTO,4775.728,,,
12/31/23,24,RTO,4359.011,,,
1/1/24,1,RTO,4069.089,,,
1/1/24,2,RTO,3812.72,,,
1/1/24,3,RTO,3718.43,,,
1/1/24,4,RTO,3693.836,,,
1/1/24,5,RTO,3541.292,,,
1/1/24,6,RTO,3301.265,,,
1/1/24,8,RTO,2949.459,,,
1/1/24,9,RTO,2477.299,,,
1/1/24,10,RTO,2152.679,,,
1/1/24,11,RTO,2028.846,,,
1/1/24,12,RTO,1741.261,,,
1/1/24,13,RTO,1574.093,,,
1/1/24,14,RTO,1655.371,,,
1/1/24,15,RTO,1845.861,,,
1/1/24,16,RTO,1966.728,,,
1/1/24,17,RTO,2036.685,,,
1/1/24,18,RTO,1932.084,,,
1/1/24,20,RTO,2168.154,,,
1/1/24,21,RTO,2308.678,,,
1/1/24,22,RTO,2372.175,,,
1/1/24,23,RTO,2535.172,,,
1/1/24,24,RTO,3028.108,,,
1/2/24,1,RTO,3474.038,,,
1/2/24,2,RTO,4028.262,,,
1/2/24,3,RTO,4342.199,,,
1/2/24,4,RTO,4282.446,,,
1/2/24,5,RTO,4620.116,,,
1/2/24,6,RTO,4912.435,,,
1/2/24,7,RTO,5121.241,,,
1/2/24,8,RTO,5573.586,,,
1/2/24,9,RTO,5752.833,,,
1/2/24,10,RTO,5840.817,,,
1/2/24,11,RTO,6257.994,,,
1/2/24,12,RTO,6907.436,,,
1/2/24,13,RTO,7386.41,,,
1/2/24,14,RTO,7286.42,,,
1/2/24,15,RTO,6983.961,,,
1/2/24,16,RTO,6748.742,,,
1/2/24,17,RTO,5922.467,,,
1/2/24,18,RTO,5496.442,,,
1/2/24,19,RTO,5292.302,,,
1/2/24,20,RTO,5329.941,,,
1/2/24,21,RTO,5550.993,,,
1/2/24,22,RTO,5114.464,,,
1/2/24,23,RTO,4654.709,,,
1/2/24,24,RTO,4062.033,,,
1/3/24,1,RTO,3608.836,,,
1/3/24,2,RTO,3240.772,,,
1/3/24,3,RTO,2704.423,,,
1/3/24,4,RTO,2532.99,,,
1/3/24,5,RTO,2401.846,,,
1/3/24,7,RTO,1879.023,,,
1/3/24,8,RTO,1621.549,,,
1/3/24,9,RTO,1559.647,,,
1/3/24,10,RTO,1402.363,,,
1/3/24,11,RTO,1106.997,,,
1/3/24,12,RTO,946.554,,,
1/3/24,13,RTO,997.453,,,
1/3/24,14,RTO,1356.178,,,
1/3/24,15,RTO,1511.889,,,
1/3/24,16,RTO,1389.796,,,
1/3/24,17,RTO,1358.79,,,
1/3/24,18,RTO,1387.879,,,
1/3/24,19,RTO,1484.448,,,
1/3/24,20,RTO,1694.787,,,
1/3/24,21,RTO,1879.807,,,
1/3/24,22,RTO,2068.883,,,
1/3/24,23,RTO,2192.289,,,
1/3/24,24,RTO,2226.431,,,
1/4/24,1,RTO,2252.567,,,
1/4/24,2,RTO,1995.115,,,
1/4/24,3,RTO,1651.731,,,
1/4/24,4,RTO,1974.092,,,
1/4/24,5,RTO,2152.993,,,
1/4/24,6,RTO,1772.963,,,
1/4/24,7,RTO,1559.323,,,
1/4/24,8,RTO,1648.337,,,
1/4/24,9,RTO,1810.943,,,
1/4/24,10,RTO,1820.502,,,
1/4/24,11,RTO,1733.498,,,
1/4/24,12,RTO,1701.383,,,
1/4/24,13,RTO,1647.741,,,
1/4/24,14,RTO,1626.73,,,
1/4/24,15,RTO,1528.326,,,
1/4/24,16,RTO,1427.618,,,
1/4/24,17,RTO,1355.02,,,
1/4/24,18,RTO,1373.171,,,
1/4/24,19,RTO,1369.94,,,
1/4/24,20,RTO,1374.141,,,
1/4/24,21,RTO,1473.647,,,
1/4/24,22,RTO,1431.689,,,
1/4/24,23,RTO,1414.128,,,
1/4/24,24,RTO,1451.669,,,
1/5/24,1,RTO,1588.713,,,
1/5/24,2,RTO,1704.356,,,
1/5/24,3,RTO,1800.902,,,
1/5/24,4,RTO,2045.057,,,
1/5/24,5,RTO,2591.081,,,
1/5/24,6,RTO,2867.642,,,
1/5/24,7,RTO,2671.174,,,
1/5/24,8,RTO,2316.459,,,
1/5/24,9,RTO,2078.046,,,
1/5/24,10,RTO,1628.676,,,
1/5/24,11,RTO,972.267,,,
1/5/24,12,RTO,666.068,,,
1/5/24,13,RTO,537.057,,,
1/5/24,14,RTO,770.275,,,
1/5/24,15,RTO,1022.033,,,
1/5/24,16,RTO,474.82,,,
1/5/24,17,RTO,727.632,,,
1/5/24,18,RTO,1760.02,,,
1/5/24,19,RTO,2503.679,,,
1/5/24,20,RTO,2858.934,,,
1/5/24,21,RTO,2583.201,,,
1/5/24,22,RTO,2153.107,,,
1/5/24,23,RTO,2031.387,,,
1/5/24,24,RTO,2181.838,,,
1/6/24,1,RTO,2185.706,,,
1/6/24,2,RTO,2154.612,,,
1/6/24,3,RTO,1994.061,,,
1/6/24,4,RTO,1974.31,,,
1/6/24,5,RTO,1745.023,,,
1/6/24,6,RTO,1528.595,,,
1/6/24,7,RTO,1670.106,,,
1/6/24,8,RTO,1762.32,,,
1/6/24,9,RTO,1530.264,,,
1/6/24,10,RTO,1533.028,,,
1/6/24,12,RTO,1546.187,,,
1/6/24,13,RTO,1511.396,,,
1/6/24,14,RTO,1508.157,,,
1/6/24,15,RTO,1371.636,,,
1/6/24,16,RTO,1369.613,,,
1/6/24,17,RTO,1113.136,,,
1/6/24,18,RTO,866.507,,,
1/6/24,19,RTO,796.711,,,
1/6/24,20,RTO,760.821,,,
1/6/24,21,RTO,878.082,,,
1/6/24,22,RTO,928.306,,,
1/6/24,23,RTO,959.031,,,
1/6/24,24,RTO,1086.525,,,
1/7/24,1,RTO,1485.462,,,
1/7/24,2,RTO,1838.867,,,
1/7/24,3,RTO,2046.656,,,
1/7/24,4,RTO,2353.529,,,
1/7/24,5,RTO,2773.736,,,
1/7/24,6,RTO,3238.936,,,
1/7/24,7,RTO,3679.299,,,
1/7/24,8,RTO,3918.534,,,
1/7/24,9,RTO,4121.269,,,
1/7/24,10,RTO,4147.814,,,
1/7/24,11,RTO,4010.024,,,
1/7/24,12,RTO,4033.79,,,
1/7/24,13,RTO,4305.145,,,
1/7/24,14,RTO,4434.579,,,
1/7/24,15,RTO,4403.708,,,
1/7/24,16,RTO,4344.203,,,
1/7/24,17,RTO,4691.283,,,
1/7/24,18,RTO,4333.548,,,
1/7/24,19,RTO,3021.303,,,
1/7/24,20,RTO,2482.442,,,
1/7/24,21,RTO,2334.564,,,
1/7/24,22,RTO,1924.292,,,
1/7/24,23,RTO,1798.509,,,
1/7/24,24,RTO,1831.803,,,
1/8/24,1,RTO,1774.465,,,
1/8/24,2,RTO,1645.377,,,
1/8/24,3,RTO,1498.851,,,
1/8/24,4,RTO,1544.282,,,
1/8/24,5,RTO,1619.784,,,
1/8/24,6,RTO,1776.987,,,
1/8/24,7,RTO,2130.619,,,
1/8/24,8,RTO,2496.472,,,
1/8/24,9,RTO,3376.422,,,
1/8/24,10,RTO,4149.553,,,
1/8/24,11,RTO,4501.231,,,
1/8/24,12,RTO,4480.747,,,
1/8/24,13,RTO,3875.617,,,
1/8/24,14,RTO,2957.049,,,
1/8/24,15,RTO,2805.122,,,
1/8/24,16,RTO,3693.543,,,
1/8/24,17,RTO,4840.894,,,
1/8/24,18,RTO,6106.186,,,
1/8/24,19,RTO,7460.685,,,
1/8/24,20,RTO,8345.124,,,
1/8/24,21,RTO,8648.527,,,
1/8/24,22,RTO,8404.162,,,
1/8/24,23,RTO,7822.008,,,
1/8/24,24,RTO,7621.137,,,
1/9/24,1,RTO,8280.953,,,
1/9/24,2,RTO,8307.551,,,
1/9/24,3,RTO,8584.142,,,
1/9/24,4,RTO,9163.029,,,
1/9/24,5,RTO,9121.865,,,
1/9/24,6,RTO,9099.11,,,
1/9/24,7,RTO,9437.893,,,
1/9/24,8,RTO,9599.463,,,
1/9/24,9,RTO,9131.668,,,
1/9/24,10,RTO,8599.88,,,
1/9/24,11,RTO,7884.508,,,
1/9/24,12,RTO,6644.951,,,
1/9/24,13,RTO,5849.847,,,
1/9/24,14,RTO,5488.18,,,
1/9/24,15,RTO,5262.392,,,
1/9/24,16,RTO,5964.809,,,
1/9/24,17,RTO,6691.487,,,
1/9/24,18,RTO,7317.773,,,
1/9/24,19,RTO,7408.757,,,
1/9/24,20,RTO,7992.755,,,
1/9/24,21,RTO,8786.676,,,
1/9/24,22,RTO,9036.727,,,
1/9/24,23,RTO,9076.555,,,
1/9/24,24,RTO,9212.102,,,
1/10/24,1,RTO,9607.078,,,
1/10/24,2,RTO,9684.313,,,
1/10/24,3,RTO,9568.897,,,
1/10/24,4,RTO,9426.142,,,
1/10/24,5,RTO,9241.962,,,
1/10/24,6,RTO,9029.609,,,
1/10/24,7,RTO,8550.207,,,
1/10/24,8,RTO,8326.229,,,
1/10/24,9,RTO,7740.559,,,
1/10/24,10,RTO,6873.328,,,
1/10/24,11,RTO,6136.588,,,
1/10/24,12,RTO,5517.391,,,
1/10/24,13,RTO,5699.232,,,
1/10/24,14,RTO,6191.425,,,
1/10/24,15,RTO,6512.333,,,
1/10/24,16,RTO,5893.669,,,
1/10/24,17,RTO,4935.939,,,
1/10/24,18,RTO,5141.992,,,
1/10/24,19,RTO,6054.357,,,
1/10/24,20,RTO,6786.188,,,
1/10/24,21,RTO,7108.959,,,
1/10/24,22,RTO,6600.485,,,
1/10/24,23,RTO,6819.336,,,
1/10/24,24,RTO,6805.328,,,
1/11/24,1,RTO,6089.929,,,
1/11/24,2,RTO,5660.393,,,
1/11/24,3,RTO,6087.908,,,
1/11/24,4,RTO,6809.88,,,
1/11/24,5,RTO,7250.973,,,
1/11/24,6,RTO,7904.992,,,
1/11/24,7,RTO,7827.972,,,
1/11/24,8,RTO,7786.28,,,
1/11/24,9,RTO,7836.143,,,
1/11/24,10,RTO,7524.295,,,
1/11/24,11,RTO,6457.012,,,
1/11/24,12,RTO,5384.331,,,
1/11/24,13,RTO,4076.163,,,
1/11/24,14,RTO,3882.551,,,
1/11/24,15,RTO,3525.157,,,
1/11/24,16,RTO,2958.918,,,
1/11/24,17,RTO,2304.857,,,
1/11/24,18,RTO,1823.293,,,
1/11/24,19,RTO,1670.528,,,
1/11/24,20,RTO,1852.31,,,
1/11/24,21,RTO,2523.711,,,
1/11/24,22,RTO,3224.718,,,
1/11/24,23,RTO,3788.579,,,
1/11/24,24,RTO,4808.093,,,
1/12/24,1,RTO,5559.934,,,
1/12/24,2,RTO,5544.7,,,
1/12/24,3,RTO,6135.366,,,
1/12/24,4,RTO,6330.249,,,
1/12/24,5,RTO,7261.313,,,
1/12/24,6,RTO,7687.774,,,
1/12/24,7,RTO,7888.217,,,
1/12/24,8,RTO,8661.062,,,
1/12/24,9,RTO,8511.516,,,
1/12/24,10,RTO,7963.759,,,
1/12/24,11,RTO,7713.74,,,
1/12/24,12,RTO,7570.077,,,
1/12/24,13,RTO,6847.93,,,
1/12/24,14,RTO,6511.736,,,
1/12/24,15,RTO,6412.397,,,
1/12/24,16,RTO,6546.611,,,
1/12/24,17,RTO,6751.077,,,
1/12/24,18,RTO,7045.676,,,
1/12/24,19,RTO,8071.426,,,
1/12/24,20,RTO,9137.684,,,
1/12/24,21,RTO,9241.025,,,
1/12/24,22,RTO,8800.994,,,
1/12/24,23,RTO,8099.858,,,
1/12/24,24,RTO,8237.14,,,
1/13/24,1,RTO,8415.653,,,
1/13/24,2,RTO,8579.455,,,
1/13/24,3,RTO,8624.987,,,
1/13/24,4,RTO,8663.064,,,
1/13/24,5,RTO,8880.066,,,
1/13/24,6,RTO,9037.685,,,
1/13/24,7,RTO,9210.796,,,
1/13/24,8,RTO,9232.588,,,
1/13/24,9,RTO,9386.56,,,
1/13/24,10,RTO,9507.861,,,
1/13/24,11,RTO,9580.248,,,
1/13/24,12,RTO,9541.614,,,
1/13/24,13,RTO,9517.9,,,
1/13/24,14,RTO,9404.949,,,
1/13/24,15,RTO,9426.376,,,
1/13/24,16,RTO,9417.504,,,
1/13/24,17,RTO,9407.429,,,
1/13/24,18,RTO,9438.764,,,
1/13/24,19,RTO,9236.608,,,
1/13/24,20,RTO,9220.464,,,
1/13/24,21,RTO,9240.496,,,
1/13/24,22,RTO,9181.666,,,
1/13/24,23,RTO,9121.535,,,
1/13/24,24,RTO,9060.633,,,
1/14/24,1,RTO,8934.958,,,
1/14/24,2,RTO,8780.818,,,
1/14/24,3,RTO,8587.227,,,
1/14/24,4,RTO,8385.547,,,
1/14/24,5,RTO,8230.609,,,
1/14/24,6,RTO,8176.132,,,
1/14/24,7,RTO,8056.709,,,
1/14/24,8,RTO,7828.653,,,
1/14/24,9,RTO,7602.354,,,
1/14/24,10,RTO,7535.564,,,
1/14/24,11,RTO,7415.592,,,
1/14/24,12,RTO,7173.867,,,
1/14/24,13,RTO,7008.293,,,
1/14/24,14,RTO,6593.218,,,
1/14/24,15,RTO,6537.279,,,
1/14/24,16,RTO,7013.709,,,
1/14/24,17,RTO,6766.953,,,
1/14/24,18,RTO,5729.546,,,
1/14/24,19,RTO,4407.582,,,
1/14/24,20,RTO,3615.038,,,
1/14/24,21,RTO,3195.326,,,
1/14/24,22,RTO,2954.702,,,
1/14/24,23,RTO,2528.302,,,
1/14/24,24,RTO,2774.92,,,
1/15/24,1,RTO,3144.155,,,
1/15/24,2,RTO,3143.051,,,
1/15/24,3,RTO,3116.139,,,
1/15/24,4,RTO,2799.886,,,
1/15/24,5,RTO,2515.127,,,
1/15/24,6,RTO,2129.809,,,
1/15/24,7,RTO,1773.58,,,
1/15/24,8,RTO,1369.607,,,
1/15/24,9,RTO,1347.552,,,
1/15/24,10,RTO,1169.445,,,
1/15/24,11,RTO,971.162,,,
1/15/24,12,RTO,894.318,,,
1/15/24,13,RTO,1107.566,,,
1/15/24,14,RTO,912.209,,,
1/15/24,15,RTO,699.025,,,
1/15/24,16,RTO,1039.157,,,
1/15/24,17,RTO,1426.594,,,
1/15/24,18,RTO,1628.365,,,
1/15/24,19,RTO,1421.571,,,
1/15/24,20,RTO,1585.242,,,
1/15/24,21,RTO,2094.554,,,
1/15/24,22,RTO,2214.36,,,
1/15/24,23,RTO,2376.417,,,
1/15/24,24,RTO,2680.504,,,
1/16/24,1,RTO,3476.111,,,
1/16/24,2,RTO,3766.457,,,
1/16/24,3,RTO,3858.592,,,
1/16/24,4,RTO,4114.259,,,
1/16/24,5,RTO,4362.218,,,
1/16/24,7,RTO,4469.967,,,
1/16/24,8,RTO,4246.945,,,
1/16/24,9,RTO,4188.997,,,
1/16/24,10,RTO,4691.824,,,
1/16/24,11,RTO,5398.392,,,
1/16/24,12,RTO,5315.603,,,
1/16/24,13,RTO,5895.089,,,
1/16/24,14,RTO,6485.267,,,
1/16/24,15,RTO,6792.981,,,
1/16/24,16,RTO,7080.645,,,
1/16/24,17,RTO,7328.559,,,
1/16/24,18,RTO,7379.263,,,
1/16/24,19,RTO,7632.631,,,
1/16/24,20,RTO,7872.043,,,
1/16/24,21,RTO,8070.804,,,
1/16/24,22,RTO,8268.765,,,
1/16/24,23,RTO,8300.57,,,
1/16/24,24,RTO,8172.794,,,
1/17/24,1,RTO,8015.171,,,
1/17/24,2,RTO,7912.22,,,
1/17/24,3,RTO,7827.576,,,
1/17/24,4,RTO,7809.668,,,
1/17/24,5,RTO,7629.449,,,
1/17/24,6,RTO,7436.668,,,
1/17/24,7,RTO,7511.172,,,
1/17/24,8,RTO,7647.522,,,
1/17/24,9,RTO,7718,,,
1/17/24,10,RTO,7658.816,,,
1/17/24,11,RTO,7420.528,,,
1/17/24,12,RTO,7322.128,,,
1/17/24,13,RTO,7509.087,,,
1/17/24,14,RTO,7178.045,,,
1/17/24,15,RTO,7189.824,,,
1/17/24,16,RTO,6785.702,,,
1/17/24,17,RTO,6286.512,,,
1/17/24,18,RTO,5414.992,,,
1/17/24,19,RTO,4666.049,,,
1/17/24,20,RTO,4231.632,,,
1/17/24,21,RTO,4398.611,,,
1/17/24,22,RTO,4632.271,,,
1/17/24,23,RTO,4786.942,,,
1/17/24,24,RTO,5063.034,,,
1/18/24,1,RTO,4992.241,,,
1/18/24,2,RTO,4529.365,,,
1/18/24,3,RTO,3937.117,,,
1/18/24,4,RTO,3274.232,,,
1/18/24,5,RTO,2809.94,,,
1/18/24,6,RTO,2341.955,,,
1/18/24,7,RTO,1938.217,,,
1/18/24,8,RTO,1767.366,,,
1/18/24,9,RTO,1658.98,,,
1/18/24,10,RTO,1131.522,,,
1/18/24,11,RTO,836.524,,,
1/18/24,12,RTO,727.442,,,
1/18/24,13,RTO,866.455,,,
1/18/24,14,RTO,903.831,,,
1/18/24,15,RTO,801.407,,,
1/18/24,16,RTO,805.108,,,
1/18/24,17,RTO,808.59,,,
1/18/24,18,RTO,844.409,,,
1/18/24,19,RTO,1143.347,,,
1/18/24,20,RTO,1499.964,,,
1/18/24,21,RTO,1717.326,,,
1/18/24,22,RTO,1971.049,,,
1/18/24,23,RTO,2280.885,,,
1/18/24,24,RTO,2821.638,,,
1/19/24,1,RTO,3349.896,,,
1/19/24,2,RTO,3914.145,,,
1/19/24,3,RTO,4497.963,,,
1/19/24,4,RTO,5114.439,,,
1/19/24,5,RTO,5494.648,,,
1/19/24,6,RTO,5817.025,,,
1/19/24,7,RTO,6061.987,,,
1/19/24,8,RTO,6153.802,,,
1/19/24,9,RTO,6122.856,,,
1/19/24,10,RTO,6261.158,,,
1/19/24,11,RTO,6252.26,,,
1/19/24,12,RTO,6596.209,,,
1/19/24,13,RTO,7019.363,,,
1/19/24,14,RTO,7455.489,,,
1/19/24,15,RTO,7509.368,,,
1/19/24,16,RTO,7550.481,,,
1/19/24,17,RTO,7472.913,,,
1/19/24,18,RTO,7352.76,,,
1/19/24,19,RTO,7251.199,,,
1/19/24,20,RTO,7480.871,,,
1/19/24,21,RTO,7414.823,,,
1/19/24,22,RTO,7561.892,,,
1/19/24,23,RTO,7271.505,,,
1/19/24,24,RTO,6897.64,,,
1/20/24,1,RTO,6660.361,,,
1/20/24,2,RTO,6583.509,,,
1/20/24,3,RTO,6480.707,,,
1/20/24,4,RTO,6385.477,,,
1/20/24,5,RTO,5985.602,,,
1/20/24,6,RTO,5835.154,,,
1/20/24,7,RTO,5855.323,,,
1/20/24,8,RTO,5783.746,,,
1/20/24,9,RTO,5672.878,,,
1/20/24,10,RTO,5585.001,,,
1/20/24,11,RTO,4839.253,,,
1/20/24,12,RTO,4260.999,,,
1/20/24,13,RTO,3914.607,,,
1/20/24,14,RTO,3913.773,,,
1/20/24,15,RTO,4028.77,,,
1/20/24,16,RTO,4151.4,,,
1/20/24,17,RTO,4155.284,,,
1/20/24,18,RTO,3864.65,,,
1/20/24,19,RTO,3952.951,,,
1/20/24,20,RTO,4345.336,,,
1/20/24,21,RTO,4357.545,,,
1/20/24,22,RTO,4110.109,,,
1/20/24,23,RTO,3746.706,,,
1/20/24,24,RTO,3366.489,,,
1/21/24,1,RTO,2926.327,,,
1/21/24,2,RTO,2534.997,,,
1/21/24,3,RTO,2303.07,,,
1/21/24,4,RTO,2335.727,,,
1/21/24,5,RTO,2093.892,,,
1/21/24,6,RTO,2088.215,,,
1/21/24,7,RTO,2268.047,,,
1/21/24,8,RTO,2551.344,,,
1/21/24,9,RTO,3524.325,,,
1/21/24,10,RTO,4350.389,,,
1/21/24,11,RTO,4486.174,,,
1/21/24,12,RTO,4521.485,,,
1/21/24,13,RTO,4843.024,,,
1/21/24,14,RTO,5155.308,,,
